5,-7,0,17,15,1,18,4,
30,4,-5,8,9,0,4,-4,
-37,-1,-1,-10,-5,-2,2,-6,
-2,-3,0,-2,-3,1,0,2,
-2,-4,1,-3,3,-1,1,2,
-39,-3,-8,-1,3,-6,-10,-14,
-10,6,5,-34,-9,1,-13,15,
-5,2,-2,16,10,-1,1,0,
-10,-4,-3,6,-3,-2,1,-3,
-4,-3,-3,-15,-15,-4,5,1,
5,-2,0,16,-3,-2,-5,0,
-5,-4,3,-57,-17,-5,0,-5,
-32,-5,-3,-29,-12,2,2,-14,
52,7,6,4,-10,1,-2,13,
-14,-3,-4,-2,0,3,14,5,
-15,8,1,14,11,2,0,-5,
-13,-4,-1,-3,5,-1,7,5,
-29,-7,-4,-25,-13,0,-8,-6,
-26,2,2,9,-6,0,0,-2,
-6,1,-2,-9,3,1,3,-1,
-15,3,3,-1,7,4,4,12,
45,-3,-1,-14,4,-2,-29,12,
-23,-5,-1,-18,-4,-1,6,-6,
-5,2,-3,4,-19,0,-19,-14,
-11,2,-1,-20,-9,-2,5,-2,
1,-3,0,26,-12,-1,0,-17,
-9,-2,-1,18,2,-1,-10,-6,
73,-2,0,-2,13,0,-3,4,
-13,-6,-7,-2,0,-6,1,-6,
-5,4,1,11,4,-3,1,3,
-8,-2,2,-11,2,-1,3,-1,
-10,1,3,-14,-8,5,5,1,
7,2,-1,-20,4,5,-8,2,
-16,-4,-2,-5,2,-1,10,2,
-5,-2,7,-16,7,-4,-3,21,
-4,-2,-3,15,9,0,-24,-4,
-10,2,-1,-9,-1,0,-3,-9,
-9,1,1,-11,-1,3,0,-6,
10,3,-4,-1,-7,-5,-1,-2,
-4,-2,-6,-14,12,3,1,-3,
-10,0,0,21,9,3,-21,-9,
-9,-1,-2,-28,-23,-3,-12,0,
10,0,-3,-9,0,-2,1,24,
4,0,-3,-35,-9,-3,-1,0,
-13,0,-5,-8,-7,-2,2,5,
9,2,-1,7,-5,4,3,-9,
-9,0,0,-4,-6,-2,-8,-1,
22,6,-1,17,0,-1,0,6,
0,-2,-2,18,5,1,-3,-3,
16,5,3,1,-1,1,1,12,
-24,-2,-2,4,0,-5,0,-2,
-2,-3,2,19,-4,0,14,-4,
-8,-4,1,11,0,-1,6,2,
-9,2,0,-13,9,-1,12,5,
-16,-4,-3,-4,-16,7,17,3,
-8,-1,1,1,8,-1,1,-4,
21,-1,-3,27,14,0,-4,4,
-16,0,-1,-24,-18,-1,18,-11,
48,10,8,-3,1,2,4,9,
14,2,-9,-12,1,1,6,1,
9,-7,-7,-22,-3,-8,-14,2,
-40,-2,0,18,12,6,-5,-18,
2,0,-2,5,-2,-2,10,3,
48,-1,3,-3,-2,1,0,8,
3,0,1,-5,-5,6,5,7,
32,2,1,-7,-9,-1,-28,-8,
-14,-1,-4,-27,-4,-1,-3,-12,
15,0,-6,3,-18,-4,1,-4,
-31,-2,-2,12,-9,2,15,-10,
-1,-1,-3,-20,-15,-5,-4,2,
-5,-3,-4,17,7,-4,-13,-1,
-12,-3,7,22,-5,-4,-5,8,
13,1,-4,-46,-21,-4,-3,-10,
7,2,-8,-26,-2,-2,4,-8,
14,2,-2,14,-8,1,-9,2,
-24,-5,9,-6,-6,-8,1,-10,
3,-1,-6,-11,-2,-1,-13,-5,
-6,1,-2,-1,14,1,-2,-6,
2,4,3,-2,-17,-1,-9,-3,
-5,0,1,5,-3,3,5,2,
-37,-7,-2,-8,-2,-4,-16,-10,
-11,-5,1,7,11,1,2,-2,
75,4,-5,-14,-6,-1,1,2,
-19,-2,0,4,-5,-1,0,12,
33,4,2,-12,3,2,4,9,
